,hp,chp,boiler,pv,supply_config,hr_mode,T_dhw_sp,hwt_volume,costs,co2
314,Air_30kW,0.0,200000.0,25000,2-runner,off,55,10000,2897055.5548907556,216.46366666666793
315,Air_30kW,0.0,200000.0,25000,2-runner,off,55,15000,2898149.3560563093,216.10033333333448
316,Air_30kW,0.0,200000.0,25000,2-runner,off,55,20000,2898061.0510154576,216.09849999999955
317,Air_30kW,0.0,200000.0,25000,3-runner,on,65,15000,3296909.958277724,203.7331666666654
318,Air_30kW,0.0,200000.0,25000,3-runner,on,60,10000,3296589.2500260407,204.30066666666602
319,Air_30kW,0.0,200000.0,25000,3-runner,on,60,15000,3296256.034057279,204.36899999999937
320,Air_30kW,0.0,200000.0,25000,3-runner,on,60,20000,3296051.762908253,204.12450000000007
321,Air_30kW,0.0,200000.0,25000,3-runner,on,55,10000,3296395.5937545532,201.28316666666603
322,Air_30kW,0.0,200000.0,25000,3-runner,on,55,15000,3296914.5392861506,201.54116666666621
323,Air_30kW,0.0,200000.0,25000,3-runner,on,55,20000,3296775.792641441,201.76233333333377
324,Air_30kW,0.0,200000.0,25000,3-runner,off,65,10000,3297977.4905346236,210.08833333333422
325,Air_30kW,0.0,200000.0,25000,3-runner,off,65,15000,3297862.1185972877,209.3585000000009
326,Air_30kW,0.0,200000.0,25000,3-runner,off,60,10000,3297434.4764317204,212.1111666666668
327,Air_30kW,0.0,200000.0,25000,3-runner,off,60,15000,3297451.2394931186,211.19783333333345
328,Air_30kW,0.0,200000.0,25000,3-runner,off,60,20000,3297005.430144313,210.82416666666666
329,Air_30kW,0.0,200000.0,25000,3-runner,off,55,15000,3297764.590837566,216.93966666666674
330,Air_30kW,0.0,200000.0,25000,3-runner,off,55,20000,3297637.582279251,216.7871666666662
331,Air_30kW,0.0,200000.0,50000,2-runner,on,65,10000,2928752.8114275695,202.29166666666575
332,Air_30kW,0.0,200000.0,50000,2-runner,on,65,15000,2928642.9824262443,202.6203333333323
333,Air_30kW,0.0,200000.0,50000,2-runner,on,65,20000,2928955.7794770906,201.13249999999874
334,Air_30kW,0.0,200000.0,50000,2-runner,on,60,10000,2927925.9320957772,201.45416666666668
335,Air_30kW,0.0,200000.0,50000,2-runner,on,60,15000,2928032.3954582587,201.30866666666648
336,Air_30kW,0.0,200000.0,50000,2-runner,on,60,20000,2928102.241768958,201.38616666666655
337,Air_30kW,0.0,200000.0,50000,2-runner,on,55,10000,2928355.693071896,196.39566666666852
338,Air_30kW,0.0,200000.0,50000,2-runner,on,55,15000,2929357.163811014,196.82200000000182
339,Air_30kW,0.0,200000.0,50000,2-runner,off,65,10000,2930337.5421499843,210.41583333333384
340,Air_30kW,0.0,200000.0,50000,2-runner,off,65,15000,2930709.649059225,209.9446666666671
341,Air_30kW,0.0,200000.0,50000,2-runner,off,65,20000,2930456.046665865,209.12616666666688
342,Air_30kW,0.0,200000.0,50000,2-runner,off,60,10000,2929626.1304608975,210.6593333333327
343,Air_30kW,0.0,200000.0,50000,2-runner,off,60,20000,2929894.427616272,209.75166666666627
344,Air_30kW,0.0,200000.0,50000,2-runner,off,55,10000,2929729.9778766,216.16183333333467
345,Air_30kW,0.0,200000.0,50000,2-runner,off,55,15000,2930515.3875398887,215.87433333333448
346,Air_30kW,0.0,200000.0,50000,2-runner,off,55,20000,2930584.8430536604,215.9714999999991
347,Air_30kW,0.0,200000.0,50000,3-runner,on,65,10000,3329243.910296067,203.82933333333222
348,Air_30kW,0.0,200000.0,50000,3-runner,on,65,15000,3328764.470700567,204.35249999999905
349,Air_30kW,0.0,200000.0,50000,3-runner,on,65,20000,3329071.474474968,202.75333333333282
350,Air_30kW,0.0,200000.0,50000,3-runner,on,60,10000,3328902.9851711383,204.61033333333347
351,Air_30kW,0.0,200000.0,50000,3-runner,on,60,15000,3328178.58280732,204.62383333333352
352,Air_30kW,0.0,200000.0,50000,3-runner,on,60,20000,3328187.759888907,204.52466666666717
353,Air_30kW,0.0,200000.0,50000,3-runner,on,55,10000,3329121.6604214255,202.30066666666798
354,Air_30kW,0.0,200000.0,50000,3-runner,on,55,15000,3329292.747062656,202.5346666666681
355,Air_30kW,0.0,200000.0,50000,3-runner,on,55,20000,3329256.515047756,202.40566666666834
356,Air_30kW,0.0,200000.0,50000,3-runner,off,65,10000,3330124.4506540233,210.97800000000132
357,Air_30kW,0.0,200000.0,50000,3-runner,off,65,20000,3330157.3923537508,209.46183333333408
358,Air_30kW,0.0,200000.0,50000,3-runner,off,60,10000,3329848.7412063614,212.2698333333336
359,Air_30kW,0.0,200000.0,50000,3-runner,off,60,15000,3329988.484782008,211.33416666666687
360,Air_30kW,0.0,200000.0,50000,3-runner,off,60,20000,3330011.265318543,211.1996666666668
361,Air_30kW,0.0,200000.0,50000,3-runner,off,55,10000,3329860.6578541636,217.30233333333373
362,Air_30kW,0.0,200000.0,50000,3-runner,off,55,15000,3330383.0416897936,216.8570000000004
363,Air_30kW,0.0,200000.0,50000,3-runner,off,55,20000,3330436.542320847,216.7581666666662
364,Air_30kW,0.0,200000.0,75000,2-runner,on,65,10000,2961968.556835287,202.28533333333235
365,Air_30kW,0.0,200000.0,75000,2-runner,on,65,15000,2962058.141049301,202.62383333333224
366,Air_30kW,0.0,200000.0,75000,2-runner,on,65,20000,2962555.3849451775,201.17366666666538
367,Air_30kW,0.0,200000.0,75000,2-runner,on,60,10000,2961171.526058834,202.1270000000001
368,Air_30kW,0.0,200000.0,75000,2-runner,on,60,15000,2961157.73562395,201.95566666666656
369,Air_30kW,0.0,200000.0,75000,2-runner,on,60,20000,2961492.579470162,201.96216666666658
370,Air_30kW,0.0,200000.0,75000,2-runner,on,55,10000,2961340.1540468335,196.4268333333352
371,Air_30kW,0.0,200000.0,75000,2-runner,on,55,15000,2961870.8345632623,196.8560000000018
372,Air_30kW,0.0,200000.0,75000,2-runner,on,55,20000,2962373.379030162,197.26000000000175
373,Air_30kW,0.0,200000.0,75000,2-runner,off,65,10000,2962759.123511543,210.7398333333339
374,Air_30kW,0.0,200000.0,75000,2-runner,off,65,15000,2963361.163015214,210.3823333333338
375,Air_30kW,0.0,200000.0,75000,2-runner,off,65,20000,2963424.383944445,209.54583333333355
376,Air_30kW,0.0,200000.0,75000,2-runner,off,60,10000,2962398.008098195,211.76016666666666
377,Air_30kW,0.0,200000.0,75000,2-runner,off,60,15000,2962618.4290853227,210.98949999999982
378,Air_30kW,0.0,200000.0,75000,2-runner,off,60,20000,2962607.2497233334,210.74100000000004
379,Air_30kW,0.0,200000.0,75000,2-runner,off,55,15000,2962892.4424211504,216.03500000000116
380,Air_30kW,0.0,200000.0,75000,3-runner,on,65,10000,3362278.084450657,203.75266666666548
381,Air_30kW,0.0,200000.0,75000,3-runner,on,65,15000,3362161.64779108,204.28766666666567
382,Air_30kW,0.0,200000.0,75000,3-runner,on,65,20000,3362511.666698477,202.72349999999943
383,Air_30kW,0.0,200000.0,75000,3-runner,on,60,10000,3362182.000690013,205.17450000000025
384,Air_30kW,0.0,200000.0,75000,3-runner,on,60,15000,3361722.59896327,205.0600000000003
385,Air_30kW,0.0,200000.0,75000,3-runner,on,60,20000,3361668.93173398,204.88150000000059
386,Air_30kW,0.0,200000.0,75000,3-runner,on,55,15000,3362333.875807464,202.68983333333472
387,Air_30kW,0.0,200000.0,75000,3-runner,on,55,20000,3362258.9345150553,202.54600000000156
388,Air_30kW,0.0,200000.0,75000,3-runner,off,65,10000,3362192.373645644,211.1515000000007
389,Air_30kW,0.0,200000.0,75000,3-runner,off,65,15000,3362782.70652163,210.58633333333407
390,Air_30kW,0.0,200000.0,75000,3-runner,off,65,20000,3362914.829557193,209.757166666667
391,Air_30kW,0.0,200000.0,75000,3-runner,off,60,10000,3362421.385518968,213.12583333333356
392,Air_30kW,0.0,200000.0,75000,3-runner,off,60,20000,3362709.4564671707,211.85583333333344
393,Air_30kW,0.0,200000.0,75000,3-runner,off,55,15000,3363015.8607537677,217.02216666666698
394,Air_30kW,0.0,200000.0,75000,3-runner,off,55,20000,3362970.5792644406,216.91516666666612
395,Air_30kW,0.0,300000.0,25000,2-runner,on,65,10000,2916841.022445109,202.9824999999995
396,Air_30kW,0.0,300000.0,25000,2-runner,on,65,15000,2916825.7144597988,203.41583333333256
397,Air_30kW,0.0,300000.0,25000,2-runner,on,65,20000,2916930.4879135718,201.83299999999852
398,Air_30kW,0.0,300000.0,25000,2-runner,on,60,10000,2916385.0355391363,202.22966666666684
399,Air_30kW,0.0,300000.0,25000,2-runner,on,60,15000,2916643.9269834287,201.9131666666666
400,Air_30kW,0.0,300000.0,25000,2-runner,on,60,20000,2916138.3611511686,201.6716666666664
401,Air_30kW,0.0,300000.0,25000,2-runner,on,55,10000,2916685.9606933026,196.48483333333488
402,Air_30kW,0.0,300000.0,25000,2-runner,on,55,15000,2917947.624203896,196.92616666666822
403,Air_30kW,0.0,300000.0,25000,2-runner,on,55,20000,2917521.9834325705,197.37100000000157
404,Air_30kW,0.0,300000.0,25000,2-runner,off,65,10000,2917614.3484192784,210.07550000000043
405,Air_30kW,0.0,300000.0,25000,2-runner,off,65,15000,2917815.55123642,209.55983333333367
406,Air_30kW,0.0,300000.0,25000,2-runner,off,65,20000,2917344.255458976,208.7680000000001
407,Air_30kW,0.0,300000.0,25000,2-runner,off,60,10000,2917087.5847337316,210.8198333333331
408,Air_30kW,0.0,300000.0,25000,2-runner,off,60,15000,2917498.887865859,209.75549999999956
409,Air_30kW,0.0,300000.0,25000,2-runner,off,60,20000,2917002.648876367,209.32466666666645
410,Air_30kW,0.0,300000.0,25000,2-runner,off,55,15000,2918281.971356961,216.3623333333349
411,Air_30kW,0.0,300000.0,25000,2-runner,off,55,20000,2918031.1111882986,216.32133333333365
412,Air_30kW,0.0,300000.0,25000,3-runner,on,65,10000,3317270.2309548664,204.26949999999874
413,Air_30kW,0.0,300000.0,25000,3-runner,on,65,15000,3316968.1223329073,204.9033333333322
414,Air_30kW,0.0,300000.0,25000,3-runner,on,65,20000,3317052.1915249773,203.14616666666595
415,Air_30kW,0.0,300000.0,25000,3-runner,on,60,10000,3316922.6684852983,205.19066666666603
416,Air_30kW,0.0,300000.0,25000,3-runner,on,60,15000,3316586.0310495608,205.04616666666607
417,Air_30kW,0.0,300000.0,25000,3-runner,on,60,20000,3316197.290458403,204.77833333333328
418,Air_30kW,0.0,300000.0,25000,3-runner,on,55,15000,3317260.239491474,201.44466666666602
419,Air_30kW,0.0,300000.0,25000,3-runner,on,55,20000,3316943.4121811586,201.7030000000003
420,Air_30kW,0.0,300000.0,25000,3-runner,off,65,10000,3317984.34188985,210.41616666666752
421,Air_30kW,0.0,300000.0,25000,3-runner,off,65,15000,3317977.237981532,209.66983333333425
422,Air_30kW,0.0,300000.0,25000,3-runner,off,65,20000,3317265.502843742,208.867166666667
423,Air_30kW,0.0,300000.0,25000,3-runner,off,60,10000,3317510.7509558485,212.8330000000002
424,Air_30kW,0.0,300000.0,25000,3-runner,off,60,15000,3317589.1779618943,211.67000000000016
425,Air_30kW,0.0,300000.0,25000,3-runner,off,60,20000,3317037.253954895,211.32449999999994
426,Air_30kW,0.0,300000.0,25000,3-runner,off,55,10000,3317192.1433484196,217.61616666666706
427,Air_30kW,0.0,300000.0,25000,3-runner,off,55,15000,3317819.678142337,217.07666666666705
428,Air_30kW,0.0,300000.0,25000,3-runner,off,55,20000,3317540.368666291,216.96949999999973
429,Air_30kW,0.0,300000.0,50000,2-runner,on,65,10000,2948996.008523174,203.06916666666584
430,Air_30kW,0.0,300000.0,50000,2-runner,on,65,15000,2948848.556677521,203.40533333333235
431,Air_30kW,0.0,300000.0,50000,2-runner,on,65,20000,2949002.2156367293,201.56716666666512
432,Air_30kW,0.0,300000.0,50000,2-runner,on,60,10000,2948347.6356572676,201.9801666666667
433,Air_30kW,0.0,300000.0,50000,2-runner,on,60,15000,2948442.07913421,201.5998333333332
434,Air_30kW,0.0,300000.0,50000,2-runner,on,60,20000,2948248.350197534,201.61983333333316
435,Air_30kW,0.0,300000.0,50000,2-runner,on,55,10000,2948968.697932461,196.43383333333514
436,Air_30kW,0.0,300000.0,50000,2-runner,on,55,15000,2949972.041572499,196.86216666666846
437,Air_30kW,0.0,300000.0,50000,2-runner,on,55,20000,2949965.7414120566,197.2783333333351
438,Air_30kW,0.0,300000.0,50000,2-runner,off,65,10000,2950273.0743952068,210.7823333333339
439,Air_30kW,0.0,300000.0,50000,2-runner,off,65,15000,2950671.52287829,210.28733333333378
440,Air_30kW,0.0,300000.0,50000,2-runner,off,65,20000,2950435.9303746205,209.4495000000002
441,Air_30kW,0.0,300000.0,50000,2-runner,off,60,10000,2949649.3221788052,211.21033333333295
442,Air_30kW,0.0,300000.0,50000,2-runner,off,60,15000,2950113.536201952,210.1434999999994
443,Air_30kW,0.0,300000.0,50000,2-runner,off,60,20000,2949934.8866210915,210.04499999999973
444,Air_30kW,0.0,300000.0,50000,2-runner,off,55,10000,2949939.6320123523,216.46200000000172
445,Air_30kW,0.0,300000.0,50000,2-runner,off,55,15000,2950786.0090978737,216.1621666666682
446,Air_30kW,0.0,300000.0,50000,2-runner,off,55,20000,2950792.4386377977,216.21366666666648
447,Air_30kW,0.0,300000.0,50000,3-runner,on,65,10000,3349492.996816568,204.6856666666652
448,Air_30kW,0.0,300000.0,50000,3-runner,on,65,15000,3348971.3006417444,205.23783333333213
449,Air_30kW,0.0,300000.0,50000,3-runner,on,65,20000,3349114.708492436,203.36699999999914
450,Air_30kW,0.0,300000.0,50000,3-runner,on,60,10000,3349303.4279619227,205.3998333333331
451,Air_30kW,0.0,300000.0,50000,3-runner,on,60,15000,3348620.577236485,205.19383333333315
452,Air_30kW,0.0,300000.0,50000,3-runner,on,60,20000,3348401.2519872272,205.08733333333356
453,Air_30kW,0.0,300000.0,50000,3-runner,on,55,10000,3349589.3069913047,202.16400000000093
454,Air_30kW,0.0,300000.0,50000,3-runner,on,55,15000,3349792.739832183,202.41350000000105
455,Air_30kW,0.0,300000.0,50000,3-runner,on,55,20000,3349600.9165843786,202.29600000000138
456,Air_30kW,0.0,300000.0,50000,3-runner,off,65,10000,3350246.379298109,211.30600000000126
457,Air_30kW,0.0,300000.0,50000,3-runner,off,65,15000,3350428.110946347,210.59183333333468
458,Air_30kW,0.0,300000.0,50000,3-runner,off,65,20000,3350256.221443401,209.7515000000007
459,Air_30kW,0.0,300000.0,50000,3-runner,off,60,10000,3349960.619457359,213.08833333333357
460,Air_30kW,0.0,300000.0,50000,3-runner,off,60,15000,3350186.7597265034,211.89933333333354
461,Air_30kW,0.0,300000.0,50000,3-runner,off,60,20000,3350159.308679298,211.7918333333334
462,Air_30kW,0.0,300000.0,50000,3-runner,off,55,10000,3349982.9706489705,217.47583333333395
463,Air_30kW,0.0,300000.0,50000,3-runner,off,55,15000,3350554.3117690627,217.018833333334
464,Air_30kW,0.0,300000.0,50000,3-runner,off,55,20000,3350547.6908183987,216.958833333333
465,Air_30kW,0.0,300000.0,75000,2-runner,on,65,10000,2982410.4347343026,203.06633333333247
466,Air_30kW,0.0,300000.0,75000,2-runner,on,65,15000,2982376.963996558,203.4123333333323
467,Air_30kW,0.0,300000.0,75000,2-runner,on,60,10000,2981753.6925224084,202.70216666666678
468,Air_30kW,0.0,300000.0,75000,2-runner,on,60,20000,2981651.832322374,202.1908333333332
469,Air_30kW,0.0,300000.0,75000,2-runner,on,55,10000,2981972.739960245,196.46850000000182
470,Air_30kW,0.0,300000.0,75000,2-runner,on,55,15000,2982450.7962586842,196.89966666666848
471,Air_30kW,0.0,300000.0,75000,2-runner,on,55,20000,2982777.4373571454,197.28833333333506
472,Air_30kW,0.0,300000.0,75000,2-runner,off,65,10000,2982983.5703300815,211.0418333333339
473,Air_30kW,0.0,300000.0,75000,2-runner,off,65,15000,2983486.3598204516,210.66766666666712
474,Air_30kW,0.0,300000.0,75000,2-runner,off,65,20000,2983433.87207123,209.81600000000014
475,Air_30kW,0.0,300000.0,75000,2-runner,off,60,10000,2982595.606458894,212.2953333333335
476,Air_30kW,0.0,300000.0,75000,2-runner,off,60,15000,2982737.1263439306,211.22899999999998
477,Air_30kW,0.0,300000.0,75000,2-runner,off,60,20000,2982646.2797938096,210.97366666666684
478,Air_30kW,0.0,300000.0,75000,2-runner,off,55,10000,2982901.549055697,216.464833333335
479,Air_30kW,0.0,300000.0,75000,2-runner,off,55,15000,2983141.528498571,216.29266666666817
480,Air_30kW,0.0,300000.0,75000,2-runner,off,55,20000,2983123.705145736,216.33516666666642
481,Air_30kW,0.0,300000.0,75000,3-runner,on,65,15000,3382289.5309928833,205.17649999999873
482,Air_30kW,0.0,300000.0,75000,3-runner,on,65,20000,3382443.4376340443,203.33283333333245
483,Air_30kW,0.0,300000.0,75000,3-runner,on,60,10000,3382421.6030741986,206.04999999999987
484,Air_30kW,0.0,300000.0,75000,3-runner,on,60,15000,3381847.9614805835,205.66533333333325
485,Air_30kW,0.0,300000.0,75000,3-runner,on,60,20000,3381657.856055554,205.4760000000003
486,Air_30kW,0.0,300000.0,75000,3-runner,on,55,10000,3382564.2169247833,202.31183333333425
487,Air_30kW,0.0,300000.0,75000,3-runner,on,55,15000,3382563.4340016874,202.57216666666767
488,Air_30kW,0.0,300000.0,75000,3-runner,on,55,20000,3382440.616541032,202.43633333333466
489,Air_30kW,0.0,300000.0,75000,3-runner,off,65,10000,3382393.079772385,211.41183333333407
490,Air_30kW,0.0,300000.0,75000,3-runner,off,65,15000,3382880.372082107,210.82683333333406
491,Air_30kW,0.0,300000.0,75000,3-runner,off,65,20000,3382921.699521797,209.97633333333354
492,Air_30kW,0.0,300000.0,75000,3-runner,off,60,10000,3382475.7293348,213.96133333333353
493,Air_30kW,0.0,300000.0,75000,3-runner,off,60,15000,3382693.5689354213,212.67050000000015
494,Air_30kW,0.0,300000.0,75000,3-runner,off,60,20000,3382639.9943099385,212.41816666666674
495,Air_30kW,0.0,300000.0,75000,3-runner,off,55,10000,3382695.042177806,217.47883333333382
496,Air_30kW,0.0,300000.0,75000,3-runner,off,55,15000,3382997.104719402,217.15566666666712
497,Air_30kW,0.0,300000.0,75000,3-runner,off,55,20000,3382916.2775467397,217.08366666666618
498,Air_30kW,0.0,400000.0,25000,2-runner,on,65,15000,2937283.814419024,205.85333333333406
499,Air_30kW,0.0,400000.0,25000,2-runner,on,60,10000,2936838.2793369964,203.10483333333397
500,Air_30kW,0.0,400000.0,25000,2-runner,on,60,20000,2936274.4320359887,202.7348333333332
501,Air_30kW,0.0,400000.0,25000,2-runner,on,55,15000,2938041.270138834,196.71233333333487
502,Air_30kW,0.0,400000.0,25000,2-runner,on,55,20000,2937440.3937212573,197.2806666666683
503,Air_30kW,0.0,400000.0,25000,2-runner,off,65,10000,2937627.409103462,215.03283333333505
504,Air_30kW,0.0,400000.0,25000,2-runner,off,65,20000,2937309.5596066257,213.2758333333339
505,Air_30kW,0.0,400000.0,25000,2-runner,off,60,10000,2937162.099342445,214.2700000000012
506,Air_30kW,0.0,400000.0,25000,2-runner,off,60,15000,2937557.77281288,213.5631666666678
507,Air_30kW,0.0,400000.0,25000,2-runner,off,60,20000,2936920.4193569324,212.95216666666772
508,Air_30kW,0.0,400000.0,25000,2-runner,off,55,10000,2937256.5312992963,219.82816666666758
509,Air_30kW,0.0,400000.0,25000,2-runner,off,55,15000,2938263.570673089,219.59400000000076
510,Air_30kW,0.0,400000.0,25000,2-runner,off,55,20000,2937876.910344487,219.89549999999906
511,Air_30kW,0.0,400000.0,25000,3-runner,on,65,10000,3337688.0221162788,207.93966666666682
512,Air_30kW,0.0,400000.0,25000,3-runner,on,65,20000,3337367.075930412,206.4991666666664
513,Air_30kW,0.0,400000.0,25000,3-runner,on,60,10000,3337285.679842495,206.9513333333335
514,Air_30kW,0.0,400000.0,25000,3-runner,on,60,15000,3337072.324658769,206.95850000000016
515,Air_30kW,0.0,400000.0,25000,3-runner,on,60,20000,3336483.2882360825,206.58300000000048
516,Air_30kW,0.0,400000.0,25000,3-runner,on,55,10000,3336895.1257231925,201.90833333333353
517,Air_30kW,0.0,400000.0,25000,3-runner,on,55,15000,3337391.989456072,202.20550000000028
518,Air_30kW,0.0,400000.0,25000,3-runner,off,65,10000,3337872.4720628723,215.92600000000138
519,Air_30kW,0.0,400000.0,25000,3-runner,off,65,15000,3338059.184378072,215.217166666668
520,Air_30kW,0.0,400000.0,25000,3-runner,off,65,20000,3337253.7780525056,213.73666666666657
521,Air_30kW,0.0,400000.0,25000,3-runner,off,60,10000,3337473.2348966473,216.82066666666773
522,Air_30kW,0.0,400000.0,25000,3-runner,off,60,15000,3337680.620457921,215.97400000000096
523,Air_30kW,0.0,400000.0,25000,3-runner,off,60,20000,3336968.1684160167,215.40616666666705
524,Air_30kW,0.0,400000.0,25000,3-runner,off,55,10000,3337090.0611678427,220.38200000000074
525,Air_30kW,0.0,400000.0,25000,3-runner,off,55,15000,3337738.60550587,219.92900000000063
526,Air_30kW,0.0,400000.0,50000,2-runner,on,65,10000,2969601.837696393,205.18016666666753
527,Air_30kW,0.0,400000.0,50000,2-runner,on,65,15000,2969473.14011553,205.51966666666715
528,Air_30kW,0.0,400000.0,50000,2-runner,on,65,20000,2969425.3955421676,203.8546666666656
529,Air_30kW,0.0,400000.0,50000,2-runner,on,60,10000,2968991.587469524,202.18166666666718
530,Air_30kW,0.0,400000.0,50000,2-runner,on,60,15000,2969028.196102778,202.02116666666697
531,Air_30kW,0.0,400000.0,50000,2-runner,on,60,20000,2968566.9387552505,202.0601666666667
532,Air_30kW,0.0,400000.0,50000,2-runner,on,55,10000,2969418.977522334,196.19550000000186
533,Air_30kW,0.0,400000.0,50000,2-runner,on,55,15000,2970354.5834713755,196.66366666666846
534,Air_30kW,0.0,400000.0,50000,2-runner,on,55,20000,2970123.711546463,197.21233333333518
535,Air_30kW,0.0,400000.0,50000,2-runner,off,65,10000,2970330.8060039035,215.16100000000176
536,Air_30kW,0.0,400000.0,50000,2-runner,off,65,15000,2970755.185768364,214.80516666666833
537,Air_30kW,0.0,400000.0,50000,2-runner,off,65,20000,2970446.2559233927,213.47583333333395
538,Air_30kW,0.0,400000.0,50000,2-runner,off,60,10000,2969773.4516033195,213.61866666666788
539,Air_30kW,0.0,400000.0,50000,2-runner,off,60,15000,2970248.4333667485,212.9546666666678
540,Air_30kW,0.0,400000.0,50000,2-runner,off,60,20000,2969969.1690849047,212.61983333333453
541,Air_30kW,0.0,400000.0,50000,2-runner,off,55,10000,2970102.627564843,219.74966666666785
542,Air_30kW,0.0,400000.0,50000,2-runner,off,55,15000,2970985.2610346875,219.54533333333438
543,Air_30kW,0.0,400000.0,50000,2-runner,off,55,20000,2970928.930005933,219.8979999999993
544,Air_30kW,0.0,400000.0,50000,3-runner,on,65,10000,3370000.7696351283,207.51099999999983
545,Air_30kW,0.0,400000.0,50000,3-runner,on,65,15000,3369583.6080937334,207.96499999999986
546,Air_30kW,0.0,400000.0,50000,3-runner,on,65,20000,3369495.549848674,206.14899999999983
547,Air_30kW,0.0,400000.0,50000,3-runner,on,60,10000,3369736.0100338,205.92116666666703
548,Air_30kW,0.0,400000.0,50000,3-runner,on,60,15000,3369234.6131451786,205.9280000000004
549,Air_30kW,0.0,400000.0,50000,3-runner,on,60,20000,3368743.3534934074,205.7530000000007
550,Air_30kW,0.0,400000.0,50000,3-runner,on,55,10000,3369744.0027614334,202.35966666666798
551,Air_30kW,0.0,400000.0,50000,3-runner,on,55,15000,3370059.2558070286,202.627166666668
552,Air_30kW,0.0,400000.0,50000,3-runner,on,55,20000,3369733.583725439,202.47400000000178
553,Air_30kW,0.0,400000.0,50000,3-runner,off,65,15000,3370636.3547571334,215.62266666666798
554,Air_30kW,0.0,400000.0,50000,3-runner,off,65,20000,3370257.17141056,214.18916666666655
555,Air_30kW,0.0,400000.0,50000,3-runner,off,60,10000,3370039.3291514562,215.84483333333438
556,Air_30kW,0.0,400000.0,50000,3-runner,off,60,15000,3370363.007371172,214.99583333333425
557,Air_30kW,0.0,400000.0,50000,3-runner,off,60,20000,3370102.009522579,214.62266666666702
558,Air_30kW,0.0,400000.0,50000,3-runner,off,55,15000,3370611.6033989056,219.951000000001
559,Air_30kW,0.0,400000.0,50000,3-runner,off,55,20000,3370497.390559939,220.29349999999909
560,Air_30kW,0.0,400000.0,75000,2-runner,on,65,15000,3003022.3075244026,205.53400000000047
561,Air_30kW,0.0,400000.0,75000,2-runner,on,65,20000,3003154.804962917,203.90299999999894
