,Space heating (kW),Domestic hot water (kW),Plug loads (kW),Heat Demand [kW],DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed
2022-04-08 02:15:00,505.245,3.2750000000000004,11.6325,508.52,0,0.0,0.0,13.7,19569,3.1
2022-04-08 02:30:00,507.5,2.7,11.344999999999999,510.2,0,0.0,0.0,13.7,19569,3.1
2022-04-08 02:45:00,509.755,2.125,11.0575,511.88,0,0.0,0.0,13.7,19569,3.1
2022-04-08 03:00:00,512.01,1.55,10.77,513.56,0,0.0,0.0,13.1,19050,3.5
2022-04-08 03:15:00,549.6,2.1900000000000004,10.879999999999999,551.7900000000001,0,0.0,0.0,13.1,19050,3.5
2022-04-08 03:30:00,587.19,2.83,10.99,590.0200000000001,0,0.0,0.0,13.1,19050,3.5
2022-04-08 03:45:00,624.78,3.4700000000000006,11.100000000000001,628.25,0,0.0,0.0,13.1,19050,3.5
2022-04-08 04:00:00,662.37,4.11,11.21,666.48,0,0.0,0.0,12.6,19470,2.9
2022-04-08 04:15:00,697.625,4.0725,11.105,701.6975,0,0.0,0.0,12.6,19470,2.9
2022-04-08 04:30:00,732.88,4.035,11.0,736.915,0,0.0,0.0,12.6,19470,2.9
2022-04-08 04:45:00,768.135,3.9975,10.895,772.1324999999999,0,0.0,0.0,12.6,19470,2.9
2022-04-08 05:00:00,803.39,3.96,10.79,807.35,0,0.0,0.0,12.6,23259,4.3
2022-04-08 05:15:00,846.8675,4.22,10.739999999999998,851.0875,0,0.0,0.0,12.6,23259,4.3
2022-04-08 05:30:00,890.345,4.48,10.69,894.825,0,0.0,0.0,12.6,23259,4.3
2022-04-08 05:45:00,933.8225,4.74,10.64,938.5625,0,0.0,0.0,12.6,23259,4.3
2022-04-08 06:00:00,977.3,5.0,10.59,982.3,0,26.2,26.2,12.8,41066,4.6
2022-04-08 06:15:00,932.8149999999999,6.3375,10.8925,939.1524999999999,0,26.4,26.4,12.8,41066,4.6
2022-04-08 06:30:00,888.3299999999999,7.675,11.195,896.0049999999999,0,26.4,26.4,12.8,41066,4.6
2022-04-08 06:45:00,843.845,9.0125,11.4975,852.8575000000001,0,26.4,26.4,12.8,41066,4.6
2022-04-08 07:00:00,799.36,10.35,11.8,809.71,468,114.0,234.0,14.8,57326,4.6
2022-04-08 07:15:00,767.5375,14.62,12.9375,782.1575,468,114.0,235.0,14.8,57326,4.6
2022-04-08 07:30:00,735.715,18.89,14.075000000000001,754.605,468,114.0,235.0,14.8,57326,4.6
2022-04-08 07:45:00,703.8925,23.159999999999997,15.212500000000002,727.0525,468,114.0,235.0,14.8,57326,4.6
2022-04-08 08:00:00,672.07,27.43,16.35,699.5,480,139.0,339.0,16.5,78706,4.3
2022-04-08 08:15:00,624.1850000000001,32.715,18.625,656.9000000000001,480,139.0,340.0,16.5,80453,4.3
2022-04-08 08:30:00,576.3,38.0,20.9,614.3,480,139.0,340.0,16.5,82893,4.3
2022-04-08 08:45:00,528.415,43.285,23.175,571.6999999999999,480,139.0,340.0,16.5,86035,4.3
2022-04-08 09:00:00,480.53,48.57,25.45,529.1,365,237.0,440.0,18.2,87859,4.3
2022-04-08 09:15:00,448.73749999999995,49.63,28.645,498.36749999999995,365,238.0,440.0,18.2,88378,4.3
2022-04-08 09:30:00,416.945,50.69,31.839999999999996,467.635,365,238.0,440.0,18.2,89832,4.3
2022-04-08 09:45:00,385.15250000000003,51.75,35.035,436.90250000000003,365,238.0,440.0,18.2,89975,4.3
2022-04-08 10:00:00,353.36,52.81,38.23,406.17,22.4,189.0,205.0,17.9,88189,3.9
2022-04-08 10:15:00,328.66,52.68,39.324999999999996,381.34000000000003,22.4,189.0,203.0,17.9,88216,3.9
2022-04-08 10:30:00,303.96000000000004,52.55,40.42,356.51000000000005,22.4,189.0,203.0,17.9,87956,3.9
2022-04-08 10:45:00,279.26,52.42,41.515,331.68,22.4,189.0,203.0,17.9,87479,3.9
2022-04-08 11:00:00,254.56,52.29,42.61,306.85,136,339.0,436.0,18.9,88372,5.3
2022-04-08 11:15:00,252.0,50.9725,43.4075,302.97249999999997,136,340.0,438.0,19.0,88664,5.3
2022-04-08 11:30:00,249.44,49.655,44.205,299.095,136,340.0,438.0,19.0,88121,5.3
2022-04-08 11:45:00,246.88,48.337500000000006,45.0025,295.2175,136,340.0,438.0,19.0,87675,5.3
2022-04-08 12:00:00,244.32,47.02,45.8,291.34,44.2,334.0,367.0,19.3,95282,5.3
2022-04-08 12:15:00,244.475,44.835,45.915,289.31,44.2,334.0,367.0,19.3,95676,5.3
2022-04-08 12:30:00,244.63,42.650000000000006,46.03,287.28,44.2,334.0,367.0,19.3,95078,5.3
2022-04-08 12:45:00,244.785,40.465,46.144999999999996,285.25,44.2,334.0,367.0,19.3,82630,5.3
2022-04-08 13:00:00,244.94,38.28,46.26,283.22,13.3,223.0,233.0,19.2,64363,6.2
2022-04-08 13:15:00,240.39,36.7325,44.339999999999996,277.1225,13.3,223.0,232.0,19.2,64363,6.2
2022-04-08 13:30:00,235.84,35.185,42.42,271.025,13.3,223.0,232.0,19.2,64363,6.2
2022-04-08 13:45:00,231.29000000000002,33.6375,40.5,264.9275,13.3,223.0,232.0,19.2,64363,6.2
2022-04-08 14:00:00,226.74,32.09,38.58,258.83000000000004,111,297.0,369.0,19.4,56023,7.1
2022-04-08 14:15:00,232.3825,31.345000000000002,37.23,263.7275,111,297.0,369.0,19.4,56023,7.1
2022-04-08 14:30:00,238.025,30.6,35.879999999999995,268.625,111,297.0,369.0,19.4,56023,7.1
2022-04-08 14:45:00,243.66750000000002,29.855,34.53,273.52250000000004,111,297.0,369.0,19.4,56023,7.1
2022-04-08 15:00:00,249.31,29.11,33.18,278.42,684,165.0,538.0,20.1,50107,5.3
2022-04-08 15:15:00,250.6225,28.63,31.7975,279.2525,684,165.0,539.0,20.1,50107,5.3
2022-04-08 15:30:00,251.935,28.15,30.415,280.085,684,165.0,539.0,20.1,50107,5.3
2022-04-08 15:45:00,253.2475,27.67,29.0325,280.9175,684,165.0,539.0,20.1,50107,5.3
2022-04-08 16:00:00,254.56,27.19,27.65,281.75,741,116.0,421.0,20.3,46903,5.0
2022-04-08 16:15:00,260.2025,27.8975,27.2425,288.09999999999997,741,116.0,420.0,20.3,46903,5.0
2022-04-08 16:30:00,265.845,28.605,26.835,294.45000000000005,741,116.0,420.0,20.3,46903,5.0
2022-04-08 16:45:00,271.4875,29.3125,26.4275,300.8,741,116.0,420.0,20.3,46903,5.0
2022-04-08 17:00:00,277.13,30.02,26.02,307.15,385,82.6,179.0,19.8,51405,4.3
2022-04-08 17:15:00,290.5125,31.572499999999998,26.875,322.085,385,82.4,178.0,19.8,51405,4.3
2022-04-08 17:30:00,303.895,33.125,27.73,337.02,385,82.4,178.0,19.8,51405,4.3
2022-04-08 17:45:00,317.27750000000003,34.677499999999995,28.585,351.95500000000004,385,82.4,178.0,19.8,51405,4.3
2022-04-08 18:00:00,330.66,36.23,29.44,366.89000000000004,274,30.5,44.7,18.8,77579,3.6
2022-04-08 18:15:00,326.605,35.635,29.310000000000002,362.24,274,30.2,44.0,18.8,84708,3.6
2022-04-08 18:30:00,322.55,35.04,29.18,357.59000000000003,274,30.2,44.0,18.8,87542,3.6
2022-04-08 18:45:00,318.495,34.445,29.05,352.94,274,30.2,44.0,18.8,90976,3.6
2022-04-08 19:00:00,314.44,33.85,28.92,348.29,0,0.2,0.2,17.8,103841,1.5
2022-04-08 19:15:00,332.2675,34.105000000000004,30.85,366.3725,0,0.0,0.0,17.8,104181,1.5
2022-04-08 19:30:00,350.095,34.36,32.78,384.45500000000004,0,0.0,0.0,17.8,105609,1.5
2022-04-08 19:45:00,367.9225,34.614999999999995,34.71,402.5375,0,0.0,0.0,17.8,105786,1.5
2022-04-08 20:00:00,385.75,34.87,36.64,420.62,0,0.0,0.0,16.4,103792,1.4
2022-04-08 20:15:00,402.9675,33.095,35.325,436.0625,0,0.0,0.0,16.4,103804,1.4
2022-04-08 20:30:00,420.185,31.32,34.01,451.505,0,0.0,0.0,16.4,103577,1.4
2022-04-08 20:45:00,437.40250000000003,29.544999999999998,32.695,466.94750000000005,0,0.0,0.0,16.4,103046,1.4
2022-04-08 21:00:00,454.62,27.77,31.38,482.39,0,0.0,0.0,15.1,97585,1.7
2022-04-08 21:15:00,403.095,26.5075,30.862499999999997,429.6025,0,0.0,0.0,15.1,97955,1.7
2022-04-08 21:30:00,351.57,25.244999999999997,30.345,376.815,0,0.0,0.0,15.1,97372,1.7
2022-04-08 21:45:00,300.045,23.982499999999998,29.8275,324.02750000000003,0,0.0,0.0,15.1,96864,1.7
2022-04-08 22:00:00,248.52,22.72,29.31,271.24,0,0.0,0.0,13.8,87957,1.9
2022-04-08 22:15:00,248.51500000000001,20.737499999999997,27.134999999999998,269.2525,0,0.0,0.0,13.8,88438,1.9
2022-04-08 22:30:00,248.51,18.755,24.96,267.265,0,0.0,0.0,13.8,87811,1.9
2022-04-08 22:45:00,248.505,16.7725,22.785,265.2775,0,0.0,0.0,13.8,83477,1.9
2022-04-08 23:00:00,248.5,14.79,20.61,263.29,0,0.0,0.0,12.6,61388,3.1
2022-04-08 23:15:00,245.7925,13.6375,18.255,259.43,0,0.0,0.0,12.5,61571,3.1
2022-04-08 23:30:00,243.08499999999998,12.485,15.899999999999999,255.57,0,0.0,0.0,12.5,61710,3.1
2022-04-08 23:45:00,240.3775,11.3325,13.545,251.71,0,0.0,0.0,12.5,61784,3.1
2022-04-09 00:00:00,237.67,10.18,11.19,247.85,0,0.0,0.0,11.7,46545,2.5
2022-04-09 00:15:00,243.1875,8.9875,10.985,252.175,0,0.0,0.0,11.7,46613,2.5
2022-04-09 00:30:00,248.70499999999998,7.795,10.78,256.5,0,0.0,0.0,11.7,46864,2.5
2022-04-09 00:45:00,254.2225,6.6025,10.575,260.825,0,0.0,0.0,11.7,47116,2.5
2022-04-09 01:00:00,259.74,5.41,10.37,265.15000000000003,0,0.0,0.0,10.8,39218,1.1
2022-04-09 01:15:00,268.0125,4.48,10.35,272.4925,0,0.0,0.0,10.8,39369,1.1
2022-04-09 01:30:00,276.28499999999997,3.55,10.329999999999998,279.835,0,0.0,0.0,10.8,39758,1.1
2022-04-09 01:45:00,284.5575,2.62,10.309999999999999,287.1775,0,0.0,0.0,10.8,40237,1.1
2022-04-09 02:00:00,292.83,1.69,10.29,294.52,0,0.0,0.0,10.3,38618,0.9
2022-04-09 02:15:00,294.48,1.665,10.142499999999998,296.14500000000004,0,0.0,0.0,10.3,39000,0.9
2022-04-09 02:30:00,296.13,1.6400000000000001,9.995,297.77,0,0.0,0.0,10.3,39675,0.9
2022-04-09 02:45:00,297.78,1.615,9.8475,299.395,0,0.0,0.0,10.3,40274,0.9
2022-04-09 03:00:00,299.43,1.59,9.7,301.02,0,0.0,0.0,9.8,40237,2.7
2022-04-09 03:15:00,315.1,2.545,9.8675,317.64500000000004,0,0.0,0.0,9.8,40866,2.7
2022-04-09 03:30:00,330.77,3.5,10.035,334.27,0,0.0,0.0,9.8,41120,2.7
2022-04-09 03:45:00,346.44,4.455,10.202499999999999,350.895,0,0.0,0.0,9.8,41499,2.7
2022-04-09 04:00:00,362.11,5.41,10.37,367.52000000000004,0,0.0,0.0,9.5,42527,1.9
2022-04-09 04:15:00,386.985,8.1775,11.239999999999998,395.1625,0,0.0,0.0,9.5,42930,1.9
2022-04-09 04:30:00,411.86,10.945,12.11,422.805,0,0.0,0.0,9.5,43232,1.9
2022-04-09 04:45:00,436.735,13.7125,12.98,450.4475,0,0.0,0.0,9.5,43549,1.9
2022-04-09 05:00:00,461.61,16.48,13.85,478.09000000000003,0,0.0,0.0,9.4,48083,2.1
2022-04-09 05:15:00,496.8725,23.345,15.635,520.2175,0,0.0,0.0,9.4,48299,2.1
2022-04-09 05:30:00,532.135,30.21,17.419999999999998,562.345,0,0.0,0.0,9.4,48902,2.1
2022-04-09 05:45:00,567.3975,37.075,19.205,604.4725000000001,0,0.0,0.0,9.4,49222,2.1
2022-04-09 06:00:00,602.66,43.94,20.99,646.5999999999999,280,39.2,60.4,10.2,68256,2.3
2022-04-09 06:15:00,579.665,44.3225,23.4,623.9875,280,39.5,60.7,10.2,68508,2.3
2022-04-09 06:30:00,556.67,44.705,25.81,601.375,280,39.5,60.7,10.2,68920,2.3
2022-04-09 06:45:00,533.675,45.0875,28.22,578.7624999999999,280,39.5,60.7,10.2,69123,2.3
2022-04-09 07:00:00,510.68,45.47,30.63,556.15,380,81.5,181.0,11.7,85677,3.6
2022-04-09 07:15:00,474.1375,44.2775,31.345,518.415,380,81.8,182.0,11.7,85699,3.6
2022-04-09 07:30:00,437.595,43.085,32.06,480.68,380,81.8,182.0,11.7,85592,3.6
2022-04-09 07:45:00,401.0525,41.8925,32.775,442.945,380,81.8,182.0,11.7,85476,3.6
2022-04-09 08:00:00,364.51,40.7,33.49,405.21,407,147.0,320.0,13.4,81474,3.5
2022-04-09 08:15:00,319.2,38.725,33.2075,357.925,407,148.0,320.0,13.4,78327,3.5
2022-04-09 08:30:00,273.89,36.75,32.925,310.64,407,148.0,320.0,13.4,79561,3.5
2022-04-09 08:45:00,228.58,34.775,32.6425,263.355,407,148.0,320.0,13.4,82047,3.5
2022-04-09 09:00:00,183.27,32.8,32.36,216.07,412,204.0,434.0,15.1,83812,5.3
2022-04-09 09:15:00,172.16250000000002,32.059999999999995,32.4775,204.22250000000003,412,204.0,435.0,15.1,84417,5.3
2022-04-09 09:30:00,161.055,31.32,32.595,192.375,412,204.0,435.0,15.1,86890,5.3
2022-04-09 09:45:00,149.9475,30.58,32.7125,180.52749999999997,412,204.0,435.0,15.1,88731,5.3
2022-04-09 10:00:00,138.84,29.84,32.83,168.68,451,245.0,543.0,16.8,87667,5.3
2022-04-09 10:15:00,134.16750000000002,28.5475,32.18,162.71500000000003,451,245.0,544.0,16.8,87569,5.3
2022-04-09 10:30:00,129.495,27.255000000000003,31.53,156.75,451,245.0,544.0,16.8,87739,5.3
2022-04-09 10:45:00,124.8225,25.962500000000002,30.88,150.785,451,245.0,544.0,16.8,87392,5.3
2022-04-09 11:00:00,120.15,24.67,30.23,144.82,369,305.0,573.0,18.2,88262,6.2
2022-04-09 11:15:00,120.795,24.8625,31.5075,145.6575,369,305.0,573.0,18.2,88459,6.2
2022-04-09 11:30:00,121.44,25.055,32.785000000000004,146.495,369,305.0,573.0,18.2,87974,6.2
2022-04-09 11:45:00,122.08500000000001,25.247500000000002,34.0625,147.3325,369,305.0,573.0,18.2,87481,6.2
2022-04-09 12:00:00,122.73,25.44,35.34,148.17000000000002,393,314.0,607.0,19.3,95185,6.0
2022-04-09 12:15:00,121.89,24.975,35.135000000000005,146.865,393,314.0,607.0,19.3,95551,6.0
2022-04-09 12:30:00,121.05000000000001,24.509999999999998,34.93000000000001,145.56,393,314.0,607.0,19.3,94976,6.0
2022-04-09 12:45:00,120.21000000000001,24.044999999999998,34.725,144.255,393,314.0,607.0,19.3,94528,6.0
2022-04-09 13:00:00,119.37,23.58,34.52,142.95,380,305.0,580.0,20.1,86232,7.5
2022-04-09 13:15:00,117.4325,23.0125,33.127500000000005,140.445,380,305.0,579.0,20.1,64114,7.5
2022-04-09 13:30:00,115.495,22.445,31.735,137.94,380,305.0,579.0,20.1,64114,7.5
2022-04-09 13:45:00,113.5575,21.877499999999998,30.3425,135.435,380,305.0,579.0,20.1,64114,7.5
2022-04-09 14:00:00,111.62,21.31,28.95,132.93,429,257.0,538.0,20.5,55805,7.5
2022-04-09 14:15:00,112.25,21.0175,28.175,133.26749999999998,429,257.0,538.0,20.5,55805,7.5
2022-04-09 14:30:00,112.88,20.725,27.4,133.605,429,257.0,538.0,20.5,55805,7.5
2022-04-09 14:45:00,113.51,20.4325,26.625,133.9425,429,257.0,538.0,20.5,55805,7.5
2022-04-09 15:00:00,114.14,20.14,25.85,134.28,602,148.0,480.0,20.7,49918,6.7
2022-04-09 15:15:00,119.19500000000001,21.1575,26.247500000000002,140.35250000000002,602,148.0,480.0,20.7,49918,6.7
2022-04-09 15:30:00,124.25,22.175,26.645000000000003,146.425,602,148.0,480.0,20.7,49918,6.7
2022-04-09 15:45:00,129.305,23.192500000000003,27.0425,152.4975,602,148.0,480.0,20.7,49918,6.7
2022-04-09 16:00:00,134.36,24.21,27.44,158.57000000000002,659,86.4,360.0,20.5,46726,6.2
2022-04-09 16:15:00,136.2975,25.735,27.53,162.03250000000003,659,86.1,359.0,20.5,46726,6.2
2022-04-09 16:30:00,138.235,27.259999999999998,27.62,165.495,659,86.1,359.0,20.5,46726,6.2
2022-04-09 16:45:00,140.1725,28.785,27.71,168.9575,659,86.1,359.0,20.5,46726,6.2
2022-04-09 17:00:00,142.11,30.31,27.8,172.42000000000002,559,61.4,204.0,19.7,51211,7.5
2022-04-09 17:15:00,143.4025,30.8325,29.13,174.235,559,61.3,203.0,19.6,51211,7.5
2022-04-09 17:30:00,144.695,31.354999999999997,30.46,176.04999999999998,559,61.3,203.0,19.6,51211,7.5
2022-04-09 17:45:00,145.9875,31.877499999999998,31.79,177.865,559,61.3,203.0,19.6,51211,7.5
2022-04-09 18:00:00,147.28,32.4,33.12,179.68,381,37.4,60.5,18.4,72004,5.3
2022-04-09 18:15:00,152.56,35.285,34.7525,187.845,381,37.3,59.7,18.4,83866,5.3
2022-04-09 18:30:00,157.84,38.17,36.385,196.01,381,37.3,59.7,18.4,86498,5.3
2022-04-09 18:45:00,163.12,41.055,38.0175,204.175,381,37.3,59.7,18.4,89779,5.3
2022-04-09 19:00:00,168.4,43.94,39.65,212.34,0,0.2,0.3,17.0,102403,3.1
2022-04-09 19:15:00,169.03,44.36,39.665,213.39,0,0.0,0.0,17.0,102829,3.1
2022-04-09 19:30:00,169.66,44.78,39.68,214.44,0,0.0,0.0,17.0,104831,3.1
2022-04-09 19:45:00,170.29,45.199999999999996,39.695,215.48999999999998,0,0.0,0.0,17.0,105355,3.1
2022-04-09 20:00:00,170.92,45.62,39.71,216.54,0,0.0,0.0,16.1,103470,4.1
2022-04-09 20:15:00,178.96249999999998,45.334999999999994,39.1125,224.29749999999996,0,0.0,0.0,16.1,103424,4.1
2022-04-09 20:30:00,187.005,45.05,38.515,232.055,0,0.0,0.0,16.1,103332,4.1
2022-04-09 20:45:00,195.0475,44.765,37.917500000000004,239.8125,0,0.0,0.0,16.1,102882,4.1
2022-04-09 21:00:00,203.09,44.48,37.32,247.57,0,0.0,0.0,15.3,97534,3.5
2022-04-09 21:15:00,193.66750000000002,39.584999999999994,36.1175,233.2525,0,0.0,0.0,15.3,97834,3.5
2022-04-09 21:30:00,184.245,34.69,34.915,218.935,0,0.0,0.0,15.3,97302,3.5
2022-04-09 21:45:00,174.8225,29.794999999999998,33.7125,204.61749999999998,0,0.0,0.0,15.3,96808,3.5
2022-04-09 22:00:00,165.4,24.9,32.51,190.3,0,0.0,0.0,14.5,88039,2.5
2022-04-09 22:15:00,166.88,22.502499999999998,30.45,189.3825,0,0.0,0.0,14.4,88491,2.5
2022-04-09 22:30:00,168.36,20.105,28.39,188.465,0,0.0,0.0,14.4,87888,2.5
2022-04-09 22:45:00,169.84,17.7075,26.33,187.5475,0,0.0,0.0,14.4,87417,2.5
2022-04-09 23:00:00,171.32,15.31,24.27,186.63,0,0.0,0.0,13.6,59865,2.9
2022-04-09 23:15:00,172.0925,13.9475,20.9075,186.04,0,0.0,0.0,13.6,44135,2.9
2022-04-09 23:30:00,172.865,12.585,17.545,185.45000000000002,0,0.0,0.0,13.6,44135,2.9
2022-04-09 23:45:00,173.6375,11.2225,14.182500000000001,184.85999999999999,0,0.0,0.0,13.6,44135,2.9
2022-04-10 00:00:00,174.41,9.86,10.82,184.26999999999998,0,0.0,0.0,13.2,32084,2.5
2022-04-10 00:15:00,181.1025,8.719999999999999,10.645,189.8225,0,0.0,0.0,13.2,32084,2.5
2022-04-10 00:30:00,187.79500000000002,7.58,10.469999999999999,195.37500000000003,0,0.0,0.0,13.2,32084,2.5
2022-04-10 00:45:00,194.4875,6.4399999999999995,10.295,200.9275,0,0.0,0.0,13.2,32084,2.5
2022-04-10 01:00:00,201.18,5.3,10.12,206.48000000000002,0,0.0,0.0,12.8,24695,2.7
2022-04-10 01:15:00,210.21,4.3925,10.129999999999999,214.60250000000002,0,0.0,0.0,12.8,24695,2.7
2022-04-10 01:30:00,219.24,3.485,10.14,222.72500000000002,0,0.0,0.0,12.8,24695,2.7
2022-04-10 01:45:00,228.27,2.5774999999999997,10.15,230.8475,0,0.0,0.0,12.8,24695,2.7
2022-04-10 02:00:00,237.3,1.67,10.16,238.97,0,0.0,0.0,12.5,20375,3.1
2022-04-10 02:15:00,243.505,1.665,10.135,245.17,0,0.0,0.0,12.5,20375,3.1
2022-04-10 02:30:00,249.71,1.66,10.11,251.37,0,0.0,0.0,12.5,21602,3.1
2022-04-10 02:45:00,255.91500000000002,1.6549999999999998,10.085,257.57,0,0.0,0.0,12.5,37868,3.1
2022-04-10 03:00:00,262.12,1.65,10.06,263.77,0,0.0,0.0,12.3,36776,2.9
2022-04-10 03:15:00,276.7425,2.6425,10.23,279.385,0,0.0,0.0,12.3,37185,2.9
2022-04-10 03:30:00,291.365,3.635,10.4,295.0,0,0.0,0.0,12.3,37453,2.9
2022-04-10 03:45:00,305.9875,4.6274999999999995,10.57,310.615,0,0.0,0.0,12.3,37725,2.9
2022-04-10 04:00:00,320.61,5.62,10.74,326.23,0,0.0,0.0,12.1,38365,2.5
2022-04-10 04:15:00,339.8125,8.092500000000001,11.31,347.905,0,0.0,0.0,12.1,39120,2.5
2022-04-10 04:30:00,359.015,10.565000000000001,11.879999999999999,369.58,0,0.0,0.0,12.1,39850,2.5
2022-04-10 04:45:00,378.21750000000003,13.037500000000001,12.45,391.25500000000005,0,0.0,0.0,12.1,40664,2.5
2022-04-10 05:00:00,397.42,15.51,13.02,412.93,0,0.1,0.1,12.1,42686,2.5
2022-04-10 05:15:00,407.1575,22.045,14.73,429.20250000000004,0,0.1,0.1,12.1,43330,2.5
2022-04-10 05:30:00,416.895,28.58,16.439999999999998,445.47499999999997,0,0.1,0.1,12.1,44178,2.5
2022-04-10 05:45:00,426.6325,35.115,18.15,461.7475,0,0.1,0.1,12.1,44762,2.5
2022-04-10 06:00:00,436.37,41.65,19.86,478.02,228,38.1,57.1,13.0,52237,2.7
2022-04-10 06:15:00,416.28499999999997,43.379999999999995,23.06,459.66499999999996,228,38.3,57.4,13.0,52815,2.7
2022-04-10 06:30:00,396.2,45.11,26.259999999999998,441.31,228,38.3,57.4,13.0,53680,2.7
2022-04-10 06:45:00,376.115,46.84,29.459999999999997,422.95500000000004,228,38.3,57.4,13.0,54144,2.7
2022-04-10 07:00:00,356.03,48.57,32.66,404.59999999999997,389,83.2,188.0,14.6,70055,1.7
2022-04-10 07:15:00,313.505,46.19,32.512499999999996,359.695,389,83.5,188.0,14.6,70100,1.7
2022-04-10 07:30:00,270.98,43.81,32.364999999999995,314.79,389,83.5,188.0,14.6,69969,1.7
2022-04-10 07:45:00,228.45499999999998,41.43,32.2175,269.885,389,83.5,188.0,14.6,69807,1.7
2022-04-10 08:00:00,185.93,39.05,32.07,224.98000000000002,557,113.0,351.0,16.7,78943,2.1
2022-04-10 08:15:00,163.865,37.3125,31.955,201.1775,557,113.0,352.0,16.7,76393,2.1
2022-04-10 08:30:00,141.8,35.575,31.84,177.375,557,113.0,352.0,16.7,78735,2.1
2022-04-10 08:45:00,119.735,33.8375,31.725,153.5725,557,113.0,352.0,16.7,81853,2.1
2022-04-10 09:00:00,97.67,32.1,31.61,129.77,465,207.0,469.0,18.8,93789,1.9
2022-04-10 09:15:00,95.495,30.9475,31.2575,126.44250000000001,465,208.0,470.0,18.8,94506,1.9
2022-04-10 09:30:00,93.32,29.795,30.905,123.115,465,208.0,470.0,18.8,95909,1.9
2022-04-10 09:45:00,91.145,28.6425,30.5525,119.7875,465,208.0,470.0,18.8,95969,1.9
2022-04-10 10:00:00,88.97,27.49,30.2,116.46,188,312.0,438.0,20.0,101815,3.9
2022-04-10 10:15:00,88.925,27.169999999999998,30.6675,116.095,188,313.0,438.0,20.0,101857,3.9
2022-04-10 10:30:00,88.88,26.85,31.134999999999998,115.72999999999999,188,313.0,438.0,20.0,101539,3.9
2022-04-10 10:45:00,88.83500000000001,26.53,31.6025,115.36500000000001,188,313.0,438.0,20.0,101064,3.9
2022-04-10 11:00:00,88.79,26.21,32.07,115.0,197,361.0,504.0,21.2,105183,3.9
2022-04-10 11:15:00,86.8275,25.69,32.417500000000004,112.5175,197,361.0,505.0,21.2,105463,3.9
2022-04-10 11:30:00,84.86500000000001,25.17,32.765,110.03500000000001,197,361.0,505.0,21.2,104937,3.9
2022-04-10 11:45:00,82.9025,24.65,33.1125,107.55250000000001,197,361.0,505.0,21.2,104513,3.9
2022-04-10 12:00:00,80.94,24.13,33.46,105.07,333,344.0,593.0,22.4,109206,4.8
2022-04-10 12:15:00,81.6325,24.0425,33.7825,105.675,333,343.0,593.0,22.5,109560,4.8
2022-04-10 12:30:00,82.32499999999999,23.955,34.105000000000004,106.27999999999999,333,343.0,593.0,22.5,108982,4.8
2022-04-10 12:45:00,83.0175,23.8675,34.4275,106.88499999999999,333,343.0,593.0,22.5,83750,4.8
2022-04-10 13:00:00,83.71,23.78,34.75,107.49,613,237.0,682.0,23.7,77816,7.1
2022-04-10 13:15:00,83.5675,23.54,33.8,107.10749999999999,613,236.0,682.0,23.7,77816,7.1
2022-04-10 13:30:00,83.425,23.3,32.85,106.725,613,236.0,682.0,23.7,77816,7.1
2022-04-10 13:45:00,83.2825,23.060000000000002,31.9,106.3425,613,236.0,682.0,23.7,77816,7.1
2022-04-10 14:00:00,83.14,22.82,30.95,105.96000000000001,469,241.0,552.0,24.3,70723,5.3
2022-04-10 14:15:00,83.655,22.52,30.1375,106.175,469,241.0,551.0,24.3,70723,5.3
2022-04-10 14:30:00,84.17,22.22,29.325,106.39,469,241.0,551.0,24.3,70723,5.3
2022-04-10 14:45:00,84.685,21.92,28.5125,106.605,469,241.0,551.0,24.3,70723,5.3
2022-04-10 15:00:00,85.2,21.62,27.7,106.82000000000001,471,193.0,455.0,24.5,65198,4.6
2022-04-10 15:15:00,87.22,22.2575,27.6125,109.47749999999999,471,193.0,454.0,24.5,65198,4.6
2022-04-10 15:30:00,89.24000000000001,22.895000000000003,27.525,112.13500000000002,471,193.0,454.0,24.5,65198,4.6
2022-04-10 15:45:00,91.26,23.532500000000002,27.4375,114.7925,471,193.0,454.0,24.5,65198,4.6
2022-04-10 16:00:00,93.28,24.17,27.35,117.45,259,174.0,284.0,24.0,64255,5.0
2022-04-10 16:15:00,93.885,25.465000000000003,27.23,119.35000000000001,259,174.0,283.0,24.0,64255,5.0
2022-04-10 16:30:00,94.49000000000001,26.76,27.11,121.25000000000001,259,174.0,283.0,24.0,64255,5.0
2022-04-10 16:45:00,95.095,28.055,26.990000000000002,123.15,259,174.0,283.0,24.0,64255,5.0
2022-04-10 17:00:00,95.7,29.35,26.87,125.05000000000001,418,91.4,199.0,23.2,69890,5.3
2022-04-10 17:15:00,97.875,30.267500000000002,28.5775,128.1425,418,91.0,198.0,23.1,69890,5.3
2022-04-10 17:30:00,100.05000000000001,31.185000000000002,30.285000000000004,131.235,418,91.0,198.0,23.1,69890,5.3
2022-04-10 17:45:00,102.22500000000001,32.102500000000006,31.992500000000003,134.32750000000001,418,91.0,198.0,23.1,69890,5.3
2022-04-10 18:00:00,104.4,33.02,33.7,137.42000000000002,449,39.7,69.8,21.9,94847,9.2
2022-04-10 18:15:00,107.2325,35.6225,35.0525,142.85500000000002,449,39.4,69.1,21.9,102702,9.2
2022-04-10 18:30:00,110.065,38.225,36.405,148.29,449,39.4,69.1,21.9,105876,9.2
