HEATLOAD
Time,Space heating (kW),Domestic hot water (kW),Plug loads (kW),Heat Demand [kW],DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed
2022-01-03 16:45:00,133.515,33.51,35.04,167.02499999999998,0,3.0,3.0,12.0,83890,2.5
2022-01-03 17:00:00,137.94,35.98,35.97,173.92,0,0.02,0.02,11.4,93619,4.0
2022-01-03 17:15:00,137.16,36.1675,37.2125,173.3275,0,0.0,0.0,11.4,93421,4.0
2022-01-03 17:30:00,136.38,36.355,38.455,172.73499999999999,0,0.0,0.0,11.4,93310,4.0
2022-01-03 17:45:00,135.6,36.5425,39.6975,172.14249999999998,0,0.0,0.0,11.4,93196,4.0
2022-01-03 18:00:00,134.82,36.73,40.94,171.54999999999998,0,0.0,0.0,10.8,109131,4.0
2022-01-03 18:15:00,139.3425,40.11,43.06,179.4525,0,0.0,0.0,10.8,109033,4.0
2022-01-03 18:30:00,143.865,43.489999999999995,45.18,187.35500000000002,0,0.0,0.0,10.8,108873,4.0
2022-01-03 18:45:00,148.3875,46.87,47.3,195.2575,0,0.0,0.0,10.8,108800,4.0
2022-01-03 19:00:00,152.91,50.25,49.42,203.16,0,0.0,0.0,10.2,116880,2.9
2022-01-03 19:15:00,154.905,50.735,49.445,205.64,0,0.0,0.0,10.2,110216,2.9
2022-01-03 19:30:00,156.89999999999998,51.22,49.47,208.11999999999998,0,0.0,0.0,10.2,110840,2.9
2022-01-03 19:45:00,158.89499999999998,51.705,49.495000000000005,210.59999999999997,0,0.0,0.0,10.2,112175,2.9
2022-01-03 20:00:00,160.89,52.19,49.52,213.07999999999998,0,0.0,0.0,9.6,104846,2.9
2022-01-03 20:15:00,154.0375,50.129999999999995,47.1875,204.1675,0,0.0,0.0,9.6,105522,2.9
2022-01-03 20:30:00,147.185,48.07,44.855000000000004,195.255,0,0.0,0.0,9.6,107926,2.9
2022-01-03 20:45:00,140.33249999999998,46.010000000000005,42.5225,186.34249999999997,0,0.0,0.0,9.6,110269,2.9
2022-01-03 21:00:00,133.48,43.95,40.19,177.43,0,0.0,0.0,9.0,97581,3.5
2022-01-03 21:15:00,126.0975,40.0775,40.269999999999996,166.175,0,0.0,0.0,9.0,97153,3.5
2022-01-03 21:30:00,118.715,36.205,40.349999999999994,154.92000000000002,0,0.0,0.0,9.0,99511,3.5
2022-01-03 21:45:00,111.3325,32.3325,40.43,143.665,0,0.0,0.0,9.0,99962,3.5
2022-01-03 22:00:00,103.95,28.46,40.51,132.41,0,0.0,0.0,8.4,88795,3.1
2022-01-03 22:15:00,97.975,25.3425,37.2925,123.3175,0,0.0,0.0,8.4,88808,3.1
2022-01-03 22:30:00,92.0,22.225,34.075,114.225,0,0.0,0.0,8.4,88608,3.1
2022-01-03 22:45:00,86.025,19.1075,30.8575,105.13250000000001,0,0.0,0.0,8.4,88134,3.1
2022-01-03 23:00:00,80.05,15.99,27.64,96.03999999999999,0,0.0,0.0,7.8,71546,3.3
2022-01-03 23:15:00,77.4875,14.8475,24.1525,92.335,0,0.0,0.0,7.8,71205,3.3
2022-01-03 23:30:00,74.925,13.705,20.665,88.63,0,0.0,0.0,7.8,70910,3.3
2022-01-03 23:45:00,72.3625,12.5625,17.177500000000002,84.925,0,0.0,0.0,7.8,70655,3.3
2022-01-04 00:00:00,69.8,11.42,13.69,81.22,0,0.0,0.0,6.9,43424,3.1
2022-01-04 00:15:00,64.075,10.0225,13.309999999999999,74.0975,0,0.0,0.0,6.9,31002,3.1
2022-01-04 00:30:00,58.349999999999994,8.625,12.93,66.975,0,0.0,0.0,6.9,31002,3.1
2022-01-04 00:45:00,52.625,7.2275,12.55,59.8525,0,0.0,0.0,6.9,31002,3.1
2022-01-04 01:00:00,46.9,5.83,12.17,52.73,0,0.0,0.0,5.9,22934,3.1
2022-01-04 01:15:00,50.825,4.845,12.27,55.67,0,0.0,0.0,5.8,22934,3.1
2022-01-04 01:30:00,54.75,3.86,12.370000000000001,58.61,0,0.0,0.0,5.8,22934,3.1
2022-01-04 01:45:00,58.675,2.875,12.47,61.55,0,0.0,0.0,5.8,22934,3.1
2022-01-04 02:00:00,62.6,1.89,12.57,64.49,0,0.0,0.0,4.8,28566,3.8
2022-01-04 02:15:00,65.5975,1.8824999999999998,12.51,67.47999999999999,0,0.0,0.0,4.8,37179,3.8
2022-01-04 02:30:00,68.595,1.875,12.45,70.47,0,0.0,0.0,4.8,37338,3.8
2022-01-04 02:45:00,71.5925,1.8675000000000002,12.39,73.46000000000001,0,0.0,0.0,4.8,37367,3.8
2022-01-04 03:00:00,74.59,1.86,12.33,76.45,0,0.0,0.0,4.2,36849,4.5
2022-01-04 03:15:00,79.0675,2.9125,12.415,81.97999999999999,0,0.0,0.0,4.2,36928,4.5
2022-01-04 03:30:00,83.545,3.965,12.5,87.51,0,0.0,0.0,4.2,36930,4.5
2022-01-04 03:45:00,88.02250000000001,5.0175,12.585,93.04,0,0.0,0.0,4.2,37318,4.5
2022-01-04 04:00:00,92.5,6.07,12.67,98.57,0,0.0,0.0,3.7,38500,5.4
2022-01-04 04:15:00,101.455,8.91,13.495000000000001,110.365,0,0.0,0.0,3.7,38918,5.4
2022-01-04 04:30:00,110.41,11.75,14.32,122.16,0,0.0,0.0,3.7,37902,5.4
2022-01-04 04:45:00,119.365,14.59,15.145,133.95499999999998,0,0.0,0.0,3.7,37656,5.4
2022-01-04 05:00:00,128.32,17.43,15.97,145.75,0,0.0,0.0,3.1,41459,4.0
2022-01-04 05:15:00,138.355,24.905,18.14,163.26,0,0.0,0.0,3.1,41364,4.0
2022-01-04 05:30:00,148.39,32.379999999999995,20.31,180.76999999999998,0,0.0,0.0,3.1,41367,4.0
2022-01-04 05:45:00,158.425,39.855,22.479999999999997,198.28,0,0.0,0.0,3.1,41396,4.0
2022-01-04 06:00:00,168.46,47.33,24.65,215.79000000000002,0,0.0,0.0,2.7,64392,2.7
2022-01-04 06:15:00,170.95,49.1175,28.49,220.0675,0,0.0,0.0,2.7,65095,2.7
2022-01-04 06:30:00,173.44,50.905,32.33,224.345,0,0.0,0.0,2.7,65913,2.7
2022-01-04 06:45:00,175.93,52.692499999999995,36.17,228.6225,0,0.0,0.0,2.7,64891,2.7
2022-01-04 07:00:00,178.42,54.48,40.01,232.89999999999998,0,0.0,0.0,2.3,85323,2.4
2022-01-04 07:15:00,169.73999999999998,51.72,39.7475,221.45999999999998,0,0.0,0.0,2.3,85295,2.4
2022-01-04 07:30:00,161.06,48.959999999999994,39.485,210.01999999999998,0,0.0,0.0,2.3,85284,2.4
2022-01-04 07:45:00,152.38,46.199999999999996,39.2225,198.57999999999998,0,0.0,0.0,2.3,85323,2.4
2022-01-04 08:00:00,143.7,43.44,38.96,187.14,0,2.9,2.9,2.2,87609,2.4
2022-01-04 08:15:00,138.82,40.5225,37.7625,179.3425,0,2.9,2.9,2.2,87543,2.4
2022-01-04 08:30:00,133.94,37.605,36.565,171.545,0,2.9,2.9,2.2,87647,2.4
2022-01-04 08:45:00,129.06,34.6875,35.3675,163.7475,0,2.9,2.9,2.2,87475,2.4
2022-01-04 09:00:00,124.18,31.77,34.17,155.95000000000002,226,44.8,73.2,3.2,82086,1.9
2022-01-04 09:15:00,125.5575,31.3975,34.7075,156.955,226,45.0,73.6,3.2,81977,1.9
2022-01-04 09:30:00,126.935,31.025,35.245000000000005,157.96,226,45.0,73.6,3.2,82158,1.9
2022-01-04 09:45:00,128.3125,30.6525,35.7825,158.965,226,45.0,73.6,3.2,81903,1.9
2022-01-04 10:00:00,129.69,30.28,36.32,159.97,158,100.0,136.0,4.0,78336,2.2
2022-01-04 10:15:00,129.82,29.8525,36.785,159.67249999999999,158,101.0,137.0,4.0,78333,2.2
2022-01-04 10:30:00,129.95,29.425,37.25,159.375,158,101.0,137.0,4.0,78448,2.2
2022-01-04 10:45:00,130.08,28.997500000000002,37.715,159.07750000000001,158,101.0,137.0,4.0,78307,2.2
2022-01-04 11:00:00,130.21,28.57,38.18,158.78,106,130.0,161.0,4.6,79403,1.9
2022-01-04 11:15:00,129.1425,28.42,39.2225,157.5625,106,130.0,161.0,4.6,79414,1.9
2022-01-04 11:30:00,128.075,28.27,40.265,156.345,106,130.0,161.0,4.6,79394,1.9
2022-01-04 11:45:00,127.0075,28.119999999999997,41.307500000000005,155.1275,106,130.0,161.0,4.6,79402,1.9
2022-01-04 12:00:00,125.94,27.97,42.35,153.91,98.6,139.0,170.0,4.9,86398,2.7
2022-01-04 12:15:00,125.35,27.4575,42.105000000000004,152.8075,98.6,139.0,170.0,4.9,86089,2.7
2022-01-04 12:30:00,124.75999999999999,26.945,41.86,151.70499999999998,98.6,139.0,170.0,4.9,85927,2.7
2022-01-04 12:45:00,124.17,26.4325,41.614999999999995,150.6025,98.6,139.0,170.0,4.9,85954,2.7
2022-01-04 13:00:00,123.58,25.92,41.37,149.5,67.1,131.0,150.0,5.0,85350,1.9
2022-01-04 13:15:00,123.3375,25.54,40.0625,148.8775,67.1,131.0,150.0,5.0,85349,1.9
2022-01-04 13:30:00,123.095,25.16,38.754999999999995,148.255,67.1,131.0,150.0,5.0,85331,1.9
2022-01-04 13:45:00,122.85249999999999,24.78,37.4475,147.6325,67.1,131.0,150.0,5.0,85321,1.9
2022-01-04 14:00:00,122.61,24.4,36.14,147.01,60.8,99.5,113.0,4.9,77819,1.4
2022-01-04 14:15:00,123.4425,24.25,35.432500000000005,147.6925,60.8,99.3,113.0,4.9,77826,1.4
2022-01-04 14:30:00,124.275,24.1,34.725,148.375,60.8,99.3,113.0,4.9,78136,1.4
2022-01-04 14:45:00,125.1075,23.95,34.0175,149.0575,60.8,99.3,113.0,4.9,79012,1.4
2022-01-04 15:00:00,125.94,23.8,33.31,149.74,29.4,50.4,54.2,4.4,72672,1.4
2022-01-04 15:15:00,128.7125,24.630000000000003,33.362500000000004,153.3425,29.4,50.2,53.9,4.4,72444,1.4
2022-01-04 15:30:00,131.485,25.46,33.415000000000006,156.94500000000002,29.4,50.2,53.9,4.4,72287,1.4
2022-01-04 15:45:00,134.2575,26.29,33.4675,160.54749999999999,29.4,50.2,53.9,4.4,72197,1.4
2022-01-04 16:00:00,137.03,27.12,33.52,164.15,0,1.8,1.8,3.7,72357,1.6
2022-01-04 16:15:00,136.415,28.587500000000002,33.385000000000005,165.0025,0,1.5,1.5,3.7,72415,1.6
2022-01-04 16:30:00,135.8,30.055,33.25,165.85500000000002,0,1.5,1.5,3.7,72421,1.6
2022-01-04 16:45:00,135.185,31.5225,33.114999999999995,166.7075,0,1.5,1.5,3.7,72693,1.6
2022-01-04 17:00:00,134.57,32.99,32.98,167.56,0,0.01,0.01,3.2,86025,2.0
2022-01-04 17:15:00,135.8625,33.9275,34.9725,169.79000000000002,0,0.0,0.0,3.2,86667,2.0
2022-01-04 17:30:00,137.155,34.865,36.965,172.02,0,0.0,0.0,3.2,85579,2.0
2022-01-04 17:45:00,138.4475,35.8025,38.9575,174.25,0,0.0,0.0,3.2,85310,2.0
2022-01-04 18:00:00,139.74,36.74,40.95,176.48000000000002,0,0.0,0.0,2.8,104863,2.2
2022-01-04 18:15:00,140.51500000000001,39.1425,42.112500000000004,179.65750000000003,0,0.0,0.0,2.8,104835,2.2
2022-01-04 18:30:00,141.29000000000002,41.545,43.275000000000006,182.83500000000004,0,0.0,0.0,2.8,104817,2.2
2022-01-04 18:45:00,142.065,43.947500000000005,44.4375,186.0125,0,0.0,0.0,2.8,104837,2.2
2022-01-04 19:00:00,142.84,46.35,45.6,189.19,0,0.0,0.0,2.4,116072,2.4
2022-01-04 19:15:00,145.6575,47.682500000000005,46.4625,193.34,0,0.0,0.0,2.4,117011,2.4
2022-01-04 19:30:00,148.47500000000002,49.015,47.325,197.49,0,0.0,0.0,2.4,116564,2.4
2022-01-04 19:45:00,151.29250000000002,50.3475,48.1875,201.64000000000001,0,0.0,0.0,2.4,115974,2.4
2022-01-04 20:00:00,154.11,51.68,49.05,205.79000000000002,0,0.0,0.0,1.9,105930,1.7
2022-01-04 20:15:00,151.5075,50.7375,47.7425,202.245,0,0.0,0.0,1.9,105990,1.7
2022-01-04 20:30:00,148.905,49.795,46.435,198.7,0,0.0,0.0,1.9,106297,1.7
2022-01-04 20:45:00,146.3025,48.8525,45.1275,195.155,0,0.0,0.0,1.9,106019,1.7
2022-01-04 21:00:00,143.7,47.91,43.82,191.60999999999999,0,0.0,0.0,1.5,91494,2.3
2022-01-04 21:15:00,129.10999999999999,42.637499999999996,42.41,171.74749999999997,0,0.0,0.0,1.5,91563,2.3
2022-01-04 21:30:00,114.52,37.364999999999995,41.0,151.885,0,0.0,0.0,1.5,92061,2.3
2022-01-04 21:45:00,99.93,32.0925,39.59,132.0225,0,0.0,0.0,1.5,91386,2.3
2022-01-04 22:00:00,85.34,26.82,38.18,112.16,0,0.0,0.0,1.1,78589,2.2
2022-01-04 22:15:00,84.435,24.53,36.265,108.965,0,0.0,0.0,1.1,78550,2.2
2022-01-04 22:30:00,83.53,22.240000000000002,34.35,105.77000000000001,0,0.0,0.0,1.1,78687,2.2
2022-01-04 22:45:00,82.625,19.95,32.435,102.575,0,0.0,0.0,1.1,79297,2.2
2022-01-04 23:00:00,81.72,17.66,30.52,99.38,0,0.0,0.0,0.6,62463,2.2
2022-01-04 23:15:00,80.35,16.185,26.415,96.535,0,0.0,0.0,0.6,62586,2.2
2022-01-04 23:30:00,78.97999999999999,14.71,22.31,93.69,0,0.0,0.0,0.6,62561,2.2
2022-01-04 23:45:00,77.61,13.235,18.205,90.845,0,0.0,0.0,0.6,62670,2.2
2022-01-05 00:00:00,76.24,11.76,14.1,88.0,0,0.0,0.0,0.6,47943,3.5
2022-01-05 00:15:00,75.9675,10.3375,13.7425,86.305,0,0.0,0.0,0.6,47948,3.5
2022-01-05 00:30:00,75.695,8.915,13.385,84.60999999999999,0,0.0,0.0,0.6,47744,3.5
2022-01-05 00:45:00,75.4225,7.4925,13.0275,82.91499999999999,0,0.0,0.0,0.6,47849,3.5
2022-01-05 01:00:00,75.15,6.07,12.67,81.22,0,0.0,0.0,0.7,39798,4.2
2022-01-05 01:15:00,74.1175,4.9725,12.29,79.09,0,0.0,0.0,0.7,39817,4.2
2022-01-05 01:30:00,73.08500000000001,3.875,11.91,76.96000000000001,0,0.0,0.0,0.7,39826,4.2
2022-01-05 01:45:00,72.0525,2.7775,11.530000000000001,74.83,0,0.0,0.0,0.7,39729,4.2
2022-01-05 02:00:00,71.02,1.68,11.15,72.7,0,0.0,0.0,0.7,37975,3.5
2022-01-05 02:15:00,73.2175,1.7149999999999999,11.3875,74.9325,0,0.0,0.0,0.7,37549,3.5
2022-01-05 02:30:00,75.41499999999999,1.75,11.625,77.16499999999999,0,0.0,0.0,0.7,37762,3.5
2022-01-05 02:45:00,77.6125,1.7850000000000001,11.8625,79.3975,0,0.0,0.0,0.7,37655,3.5
2022-01-05 03:00:00,79.81,1.82,12.1,81.63,0,0.0,0.0,0.6,37140,2.9
2022-01-05 03:15:00,81.4875,2.8225,12.12,84.31,0,0.0,0.0,0.6,37118,2.9
2022-01-05 03:30:00,83.16499999999999,3.825,12.14,86.99,0,0.0,0.0,0.6,37227,2.9
2022-01-05 03:45:00,84.8425,4.8275,12.16,89.67,0,0.0,0.0,0.6,37237,2.9
2022-01-05 04:00:00,86.52,5.83,12.18,92.35,0,0.0,0.0,0.8,37623,4.5
2022-01-05 04:15:00,97.445,8.6875,13.0875,106.1325,0,0.0,0.0,0.8,37705,4.5
2022-01-05 04:30:00,108.37,11.545000000000002,13.995000000000001,119.915,0,0.0,0.0,0.8,37435,4.5
2022-01-05 04:45:00,119.295,14.402500000000002,14.9025,133.6975,0,0.0,0.0,0.8,37303,4.5
2022-01-05 05:00:00,130.22,17.26,15.81,147.48,0,0.0,0.0,0.8,42002,3.8
2022-01-05 05:15:00,142.855,24.7775,18.02,167.6325,0,0.0,0.0,0.8,42915,3.8
2022-01-05 05:30:00,155.49,32.295,20.23,187.78500000000003,0,0.0,0.0,0.8,41623,3.8
2022-01-05 05:45:00,168.125,39.8125,22.439999999999998,207.9375,0,0.0,0.0,0.8,41562,3.8
2022-01-05 06:00:00,180.76,47.33,24.65,228.08999999999997,0,0.0,0.0,0.8,64625,4.5
2022-01-05 06:15:00,184.9975,48.995,28.3975,233.9925,0,0.0,0.0,0.8,64669,4.5
2022-01-05 06:30:00,189.235,50.66,32.144999999999996,239.895,0,0.0,0.0,0.8,64741,4.5
2022-01-05 06:45:00,193.4725,52.325,35.8925,245.7975,0,0.0,0.0,0.8,64750,4.5
2022-01-05 07:00:00,197.71,53.99,39.64,251.70000000000002,0,0.0,0.0,0.9,85432,3.3
2022-01-05 07:15:00,186.375,50.7025,38.8875,237.0775,0,0.0,0.0,0.9,85346,3.3
2022-01-05 07:30:00,175.04000000000002,47.415000000000006,38.135000000000005,222.45500000000004,0,0.0,0.0,0.9,85776,3.3
2022-01-05 07:45:00,163.705,44.127500000000005,37.3825,207.8325,0,0.0,0.0,0.9,86458,3.3
2022-01-05 08:00:00,152.37,40.84,36.63,193.21,0,1.2,1.2,1.0,87611,2.9
2022-01-05 08:15:00,149.60750000000002,39.02,36.4975,188.62750000000003,0,1.2,1.2,1.0,87728,2.9
2022-01-05 08:30:00,146.845,37.2,36.365,184.04500000000002,0,1.2,1.2,1.0,87893,2.9
2022-01-05 08:45:00,144.08249999999998,35.38,36.2325,179.46249999999998,0,1.2,1.2,1.0,87759,2.9
2022-01-05 09:00:00,141.32,33.56,36.1,174.88,0,37.8,37.8,2.0,82332,2.4
2022-01-05 09:15:00,143.64249999999998,33.5275,37.1025,177.17,0,37.8,37.8,2.0,82060,2.4
2022-01-05 09:30:00,145.965,33.495000000000005,38.105000000000004,179.46,0,37.8,37.8,2.0,82160,2.4
2022-01-05 09:45:00,148.28750000000002,33.4625,39.1075,181.75000000000003,0,37.8,37.8,2.0,82115,2.4
2022-01-05 10:00:00,150.61,33.43,40.11,184.04000000000002,0,67.8,67.8,2.8,78412,2.0
2022-01-05 10:15:00,148.0175,32.58,40.1175,180.59750000000003,0,67.8,67.8,2.8,78360,2.0
2022-01-05 10:30:00,145.425,31.73,40.125,177.155,0,67.8,67.8,2.8,78406,2.0
2022-01-05 10:45:00,142.8325,30.880000000000003,40.1325,173.7125,0,67.8,67.8,2.8,78524,2.0
2022-01-05 11:00:00,140.24,30.03,40.14,170.27,0,97.2,97.2,3.7,79564,1.9
2022-01-05 11:15:00,133.4075,28.815,39.635,162.2225,0,97.4,97.4,3.7,79483,1.9
2022-01-05 11:30:00,126.575,27.6,39.129999999999995,154.175,0,97.4,97.4,3.7,79463,1.9
2022-01-05 11:45:00,119.7425,26.385,38.625,146.1275,0,97.4,97.4,3.7,79476,1.9
2022-01-05 12:00:00,112.91,25.17,38.12,138.07999999999998,2.1,113.0,113.0,4.4,86121,1.9
2022-01-05 12:15:00,113.045,25.03,38.41,138.075,2.1,113.0,114.0,4.4,86054,1.9
2022-01-05 12:30:00,113.18,24.89,38.7,138.07,2.1,113.0,114.0,4.4,86450,1.9
2022-01-05 12:45:00,113.315,24.75,38.99,138.065,2.1,113.0,114.0,4.4,86397,1.9
2022-01-05 13:00:00,113.45,24.61,39.28,138.06,0.1,103.0,103.0,4.8,85485,2.5
2022-01-05 13:15:00,114.9725,24.6175,38.585,139.59,0.1,103.0,103.0,4.8,85457,2.5
2022-01-05 13:30:00,116.495,24.625,37.89,141.12,0.1,103.0,103.0,4.8,85422,2.5
2022-01-05 13:45:00,118.01750000000001,24.6325,37.195,142.65,0.1,103.0,103.0,4.8,85399,2.5
2022-01-05 14:00:00,119.54,24.64,36.5,144.18,10.2,89.1,91.4,5.0,77933,2.4
2022-01-05 14:15:00,119.20500000000001,24.2525,35.455,143.4575,10.2,89.0,91.3,5.0,77924,2.4
2022-01-05 14:30:00,118.87,23.865000000000002,34.41,142.735,10.2,89.0,91.3,5.0,77897,2.4
2022-01-05 14:45:00,118.535,23.4775,33.365,142.0125,10.2,89.0,91.3,5.0,77884,2.4
2022-01-05 15:00:00,118.2,23.09,32.32,141.29,0,40.9,40.9,4.6,72263,2.4
2022-01-05 15:15:00,119.6725,23.65,32.0675,143.3225,0,40.6,40.6,4.6,72442,2.4
2022-01-05 15:30:00,121.14500000000001,24.21,31.814999999999998,145.35500000000002,0,40.6,40.6,4.6,73301,2.4
2022-01-05 15:45:00,122.6175,24.77,31.5625,147.38750000000002,0,40.6,40.6,4.6,73706,2.4
2022-01-05 16:00:00,124.09,25.33,31.31,149.42000000000002,0,2.2,2.2,4.0,72946,3.3
2022-01-05 16:15:00,126.5575,26.994999999999997,31.479999999999997,153.5525,0,2.0,2.0,4.0,72830,3.3
2022-01-05 16:30:00,129.025,28.659999999999997,31.65,157.685,0,2.0,2.0,4.0,72638,3.3
2022-01-05 16:45:00,131.4925,30.325,31.82,161.8175,0,2.0,2.0,4.0,72484,3.3
2022-01-05 17:00:00,133.96,31.99,31.99,165.95000000000002,0,0.01,0.01,3.8,84954,4.0
2022-01-05 17:15:00,139.505,33.74,34.8575,173.245,0,0.0,0.0,3.8,84975,4.0
2022-01-05 17:30:00,145.05,35.49,37.725,180.54000000000002,0,0.0,0.0,3.8,84954,4.0
2022-01-05 17:45:00,150.595,37.24,40.5925,187.835,0,0.0,0.0,3.8,84959,4.0
2022-01-05 18:00:00,156.14,38.99,43.46,195.13,0,0.0,0.0,3.6,105070,4.0
2022-01-05 18:15:00,159.04999999999998,42.175,45.315,201.22499999999997,0,0.0,0.0,3.6,105953,4.0
2022-01-05 18:30:00,161.95999999999998,45.36,47.17,207.32,0,0.0,0.0,3.6,106656,4.0
2022-01-05 18:45:00,164.87,48.545,49.025000000000006,213.41500000000002,0,0.0,0.0,3.6,105684,4.0
2022-01-05 19:00:00,167.78,51.73,50.88,219.51,0,0.0,0.0,3.5,116460,2.5
2022-01-05 19:15:00,167.595,52.105,50.7875,219.7,0,0.0,0.0,3.5,116329,2.5
2022-01-05 19:30:00,167.41,52.48,50.695,219.89,0,0.0,0.0,3.5,116117,2.5
2022-01-05 19:45:00,167.225,52.855,50.6025,220.07999999999998,0,0.0,0.0,3.5,115993,2.5
2022-01-05 20:00:00,167.04,53.23,50.51,220.26999999999998,0,0.0,0.0,3.3,106006,3.8
2022-01-05 20:15:00,164.13,52.5175,49.402499999999996,216.64749999999998,0,0.0,0.0,3.3,106046,3.8
2022-01-05 20:30:00,161.22,51.805,48.295,213.025,0,0.0,0.0,3.3,106032,3.8
2022-01-05 20:45:00,158.31,51.0925,47.1875,209.4025,0,0.0,0.0,3.3,106442,3.8
2022-01-05 21:00:00,155.4,50.38,46.08,205.78,0,0.0,0.0,3.1,92864,4.0
2022-01-05 21:15:00,136.85500000000002,44.08,43.5225,180.935,0,0.0,0.0,3.1,93156,4.0
2022-01-05 21:30:00,118.31,37.78,40.965,156.09,0,0.0,0.0,3.1,92146,4.0
2022-01-05 21:45:00,99.765,31.48,38.4075,131.245,0,0.0,0.0,3.1,91834,4.0
2022-01-05 22:00:00,81.22,25.18,35.85,106.4,0,0.0,0.0,3.0,78663,3.5
2022-01-05 22:15:00,79.7825,22.925,33.8725,102.7075,0,0.0,0.0,3.0,78621,3.5
2022-01-05 22:30:00,78.345,20.67,31.895000000000003,99.015,0,0.0,0.0,3.0,78585,3.5
2022-01-05 22:45:00,76.9075,18.415,29.9175,95.32249999999999,0,0.0,0.0,3.0,78587,3.5
2022-01-05 23:00:00,75.47,16.16,27.94,91.63,0,0.0,0.0,2.8,62503,3.8
2022-01-05 23:15:00,74.0775,15.305,24.98,89.3825,0,0.0,0.0,2.8,63145,3.8
2022-01-05 23:30:00,72.685,14.45,22.020000000000003,87.135,0,0.0,0.0,2.8,62873,3.8
2022-01-05 23:45:00,71.2925,13.595,19.060000000000002,84.8875,0,0.0,0.0,2.8,62472,3.8
2022-01-06 00:00:00,69.9,12.74,16.1,82.64,0,0.0,0.0,2.1,47483,5.4
2022-01-06 00:15:00,70.0725,11.3925,15.850000000000001,81.465,0,0.0,0.0,2.1,47572,5.4
2022-01-06 00:30:00,70.245,10.045,15.600000000000001,80.29,0,0.0,0.0,2.1,47503,5.4
2022-01-06 00:45:00,70.4175,8.6975,15.35,79.11500000000001,0,0.0,0.0,2.1,47467,5.4
2022-01-06 01:00:00,70.59,7.35,15.1,77.94,0,0.0,0.0,2.1,39296,5.6
2022-01-06 01:15:00,69.345,6.5,14.5375,75.845,0,0.0,0.0,2.1,39552,5.6
2022-01-06 01:30:00,68.1,5.65,13.975,73.75,0,0.0,0.0,2.1,39502,5.6
2022-01-06 01:45:00,66.855,4.8,13.4125,71.655,0,0.0,0.0,2.1,39423,5.6
2022-01-06 02:00:00,65.61,3.95,12.85,69.56,0,0.0,0.0,1.8,37585,5.4
2022-01-06 02:15:00,64.31,3.39,12.615,67.7,0,0.0,0.0,1.8,37592,5.4
2022-01-06 02:30:00,63.01,2.83,12.379999999999999,65.84,0,0.0,0.0,1.8,37464,5.4
2022-01-06 02:45:00,61.709999999999994,2.27,12.145,63.98,0,0.0,0.0,1.8,37627,5.4
2022-01-06 03:00:00,60.41,1.71,11.91,62.12,0,0.0,0.0,1.6,37432,5.2
2022-01-06 03:15:00,61.205,2.2275,12.22,63.4325,0,0.0,0.0,1.6,38263,5.2
2022-01-06 03:30:00,62.0,2.745,12.530000000000001,64.745,0,0.0,0.0,1.6,37165,5.2
2022-01-06 03:45:00,62.795,3.2624999999999997,12.84,66.0575,0,0.0,0.0,1.6,37107,5.2
2022-01-06 04:00:00,63.59,3.78,13.15,67.37,0,0.0,0.0,1.3,37480,5.2
2022-01-06 04:15:00,67.89,3.745,13.3125,71.635,0,0.0,0.0,1.3,37838,5.2
2022-01-06 04:30:00,72.19,3.71,13.475000000000001,75.89999999999999,0,0.0,0.0,1.3,37529,5.2
2022-01-06 04:45:00,76.49000000000001,3.675,13.637500000000001,80.165,0,0.0,0.0,1.3,37461,5.2
2022-01-06 05:00:00,80.79,3.64,13.8,84.43,0,0.0,0.0,1.3,41684,5.0
2022-01-06 05:15:00,81.96000000000001,3.895,14.355,85.855,0,0.0,0.0,1.3,41592,5.0
2022-01-06 05:30:00,83.13,4.15,14.91,87.28,0,0.0,0.0,1.3,41653,5.0
2022-01-06 05:45:00,84.3,4.405,15.465,88.705,0,0.0,0.0,1.3,41560,5.0
2022-01-06 06:00:00,85.47,4.66,16.02,90.13,0,0.0,0.0,1.2,64656,5.2
2022-01-06 06:15:00,82.5275,6.1175,18.23,88.64500000000001,0,0.0,0.0,1.2,64672,5.2
2022-01-06 06:30:00,79.58500000000001,7.575,20.439999999999998,87.16000000000001,0,0.0,0.0,1.2,64542,5.2
2022-01-06 06:45:00,76.6425,9.0325,22.65,85.675,0,0.0,0.0,1.2,64737,5.2
2022-01-06 07:00:00,73.7,10.49,24.86,84.19,0,0.0,0.0,1.0,85578,5.0
2022-01-06 07:15:00,71.3475,14.715,27.6225,86.0625,0,0.0,0.0,1.0,85601,5.0
2022-01-06 07:30:00,68.995,18.939999999999998,30.384999999999998,87.935,0,0.0,0.0,1.0,85660,5.0
2022-01-06 07:45:00,66.64250000000001,23.165,33.147499999999994,89.8075,0,0.0,0.0,1.0,85568,5.0
2022-01-06 08:00:00,64.29,27.39,35.91,91.68,0,1.3,1.3,1.0,87816,4.7
2022-01-06 08:15:00,64.30250000000001,34.455,37.927499999999995,98.75750000000001,0,1.3,1.3,1.0,87976,4.7
2022-01-06 08:30:00,64.315,41.519999999999996,39.94499999999999,105.835,0,1.3,1.3,1.0,87685,4.7
2022-01-06 08:45:00,64.3275,48.585,41.9625,112.9125,0,1.3,1.3,1.0,87801,4.7
2022-01-06 09:00:00,64.34,55.65,43.98,119.99000000000001,0,14.1,14.1,1.1,82369,3.3
